price,datetime,room,location,area
$2005,2016-10-29 10:22,2, (concord / pleasant hill / martinez),1150ft
$2425,2016-10-29 10:22,1, (san jose downtown),950ft
$1895,2016-10-29 10:22,2, (oakland north / temescal),950ft
$1763,2016-10-29 10:21,1, (fremont / union city / newark),660ft
$2544,2016-10-29 10:21,1, (mountain view),880ft
$3894,2016-10-29 10:21,1, (SOMA / south beach),648ft
$1770,2016-10-29 10:21,1, (walnut creek),800ft
$2560,2016-10-29 10:21,1, (emeryville),714ft
$3106,2016-10-29 10:21,2, (walnut creek),950ft
$3245,2016-10-29 10:21,2, (sunnyvale),1021ft
$3030,2016-10-29 10:21,2, (san jose north),1238ft
$1650,2016-10-29 10:21,1, (albany / el cerrito),520ft
$2755,2016-10-29 10:20,1, (sunnyvale),736ft
$3525,2016-10-29 10:20,1, (SOMA / south beach),542ft
$1853,2016-10-29 10:20,, (fremont / union city / newark),410ft
$2090,2016-10-29 10:20,1, (dublin / pleasanton / livermore),708ft
$2050,2016-10-29 10:19,, (nob hill),
$2175,2016-10-29 10:19,1, (nob hill),
$3500,2016-10-29 10:19,2, (berkeley),
$4200,2016-10-29 10:19,2, (nob hill),
$4500,2016-10-29 10:19,2, (financial district),
$2500,2016-10-29 10:19,1, (nob hill),
$2800,2016-10-29 10:19,1, (nob hill),
$2300,2016-10-29 10:19,1, (lower nob hill),
$3800,2016-10-29 10:19,2, (berkeley north / hills),
$3035,2016-10-29 10:19,2, (dublin / pleasanton / livermore),1201ft
$4381,2016-10-29 10:19,2, (SOMA / south beach),1130ft
$2005,2016-10-29 10:19,2, (dublin / pleasanton / livermore),829ft
$4675,2016-10-29 10:19,2, (potrero hill),1094ft
$2800,2016-10-29 10:19,2, (san mateo),1015ft
$1980,2016-10-29 10:18,1, (san jose north),616ft
$3195,2016-10-29 10:18,2, (emeryville),1444ft
$2860,2016-10-29 10:18,3, (milpitas),1303ft
$3625,2016-10-29 10:18,2, (berkeley),1106ft
$2365,2016-10-29 10:18,1, (san jose north),740ft
$2175,2016-10-29 10:17,2, (fremont / union city / newark),835ft
$2628,2016-10-29 10:17,1, (san jose north),973ft
$2922,2016-10-29 10:17,2, (mountain view),947ft
$2917,2016-10-29 10:17,2, (san jose downtown),980ft
$3425,2016-10-29 10:17,1, (sunnyvale),1013ft
$1999,2016-10-29 10:17,2, (san jose west),
$2150,2016-10-29 10:17,2, (fremont / union city / newark),857ft
$2455,2016-10-29 10:17,2, (san jose east),834ft
$6099,2016-10-29 10:17,2,,
$2405,2016-10-29 10:17,1, (dublin / pleasanton / livermore),
$2851,2016-10-29 10:17,2," (6250 Stoneridge Mall Road, Pleasanton, CA 94588)",1247ft
$2470,2016-10-29 10:17,1, (san jose north),931ft
$3050,2016-10-29 10:16,4, (concord / pleasant hill / martinez),
$3980,2016-10-29 10:16,3, (santa clara),1467ft
$3400,2016-10-29 10:16,4, (gilroy),1929ft
$1895,2016-10-29 10:16,1, (san jose downtown),667ft
$3200,2016-10-29 10:15,2, (inner sunset / UCSF),
$1670,2016-10-29 10:15,2, (Oakland),1012ft
$2200,2016-10-29 10:15,2, (mountain view),750ft
$2450,2016-10-29 10:15,1, (los altos),769ft
$1745,2016-10-29 10:15,1, (san jose south),625ft
$3000,2016-10-29 10:15,2, (redwood city),1215ft
$2198,2016-10-29 10:15,1, (mountain view),650ft
$1693,2016-10-29 10:15,1, (fairfield / vacaville),790ft
$2917,2016-10-29 10:15,2, (san jose downtown),980ft
$2185,2016-10-29 10:15,3, (vallejo / benicia),1380ft
$3000,2016-10-29 10:15,2, (redwood city),1200ft
$1699,2016-10-29 10:15,1, (san jose west),
$2050,2016-10-29 10:15,1, (dublin / pleasanton / livermore),
$1850,2016-10-29 10:15,1, (san jose west),650ft
$3000,2016-10-29 10:15,2, (redwood city),1200ft
$1490,2016-10-29 10:15,1, (fairfield / vacaville),704ft
$2425,2016-10-29 10:15,1, (oakland piedmont / montclair),800ft
$1300,2016-10-29 10:15,2, (dublin / pleasanton / livermore),1000ft
$2344,2016-10-29 10:14,1, (mountain view),660ft
$2023,2016-10-29 10:14,1, (dublin / pleasanton / livermore),650ft
$5295,2016-10-29 10:14,3, (mill valley),2000ft
$3667,2016-10-29 10:14,1, (downtown / civic / van ness),855ft
$3799,2016-10-29 10:14,2, (dublin / pleasanton / livermore),1212ft
$1000,2016-10-29 10:14,1, (santa cruz),
$2800,2016-10-29 10:14,2, (san mateo),1015ft
$1500,2016-10-29 10:13,, (san jose west),
$1750,2016-10-29 10:13,2," (hercules, pinole, san pablo, el sob)",800ft
$2677,2016-10-29 10:13,1, (san jose north),1001ft
$2560,2016-10-29 10:13,2, (san mateo),910ft
$2314,2016-10-29 10:13,1, (san mateo),676ft
$2600,2016-10-29 10:13,2, (san jose north),950ft
$2199,2016-10-29 10:12,2, (hayward / castro valley),851ft
$3602,2016-10-29 10:12,2, (san bruno),1218ft
$1944,2016-10-29 10:12,1," (hercules, pinole, san pablo, el sob)",704ft
$2824,2016-10-29 10:12,1, (san jose downtown),1150ft
$2170,2016-10-29 10:12,1, (san jose north),836ft
$4500,2016-10-29 10:11,4, (mountain view),2000ft
$2400,2016-10-29 10:11,2, (santa clara),1000ft
$4000,2016-10-29 10:11,2, (pacific heights),900ft
$3331,2016-10-29 10:11,2, (san jose north),1428ft
$2300,2016-10-29 10:11,1, (san mateo),700ft
$4850,2016-10-29 10:11,4, (richmond / seacliff),2000ft
$2400,2016-10-29 10:11,2, (santa clara),1000ft
$2917,2016-10-29 10:11,2, (san jose downtown),980ft
$1855,2016-10-29 10:11,, (santa clara),322ft
$3667,2016-10-29 10:11,3, (san jose south),1358ft
$1700,2016-10-29 10:10,1, (sunnyvale),600ft
$2150,2016-10-29 10:10,2, (oakland hills / mills),
$2047,2016-10-29 10:10,2, (vallejo / benicia),862ft
$2695,2016-10-29 10:09,3, (san jose south),1050ft
$1850,2016-10-29 10:09,1, (fremont / union city / newark),610ft
$5200,2016-10-29 10:09,3, (visitacion valley),1400ft
$2350,2016-10-29 10:09,2, (fremont / union city / newark),1000ft
$2095,2016-10-29 10:09,2, (san jose south),980ft
$4300,2016-10-29 10:09,3, (visitacion valley),1500ft
$2008,2016-10-29 10:09,, (san jose west),538ft
$2895,2016-10-29 10:09,3, (milpitas),974ft
$1940,2016-10-29 10:08,2, (concord / pleasant hill / martinez),803ft
$3425,2016-10-29 10:08,2, (sunnyvale),1013ft
$1000,2016-10-29 10:08,1, (berkeley),
$4395,2016-10-29 10:08,4, (cupertino),2398ft
$2300,2016-10-29 10:08,1, (SOMA / south beach),504ft
$1895,2016-10-29 10:08,1, (santa clara),645ft
$2400,2016-10-29 10:08,2, (san jose south),1000ft
$2562,2016-10-29 10:07,2,,
$2046,2016-10-29 10:07,, (san mateo),567ft
$1895,2016-10-29 10:07,1, (fremont / union city / newark),620ft
$2198,2016-10-29 10:07,1, (mountain view),650ft
$3000,2016-10-29 10:07,2, (san jose north),1200ft
$1000,2016-10-29 10:06,1, (inner richmond),
$4498,2016-10-29 10:06,1,,
$2090,2016-10-29 10:06,, (san jose downtown),554ft
$2141,2016-10-29 10:06,1, (santa clara),750ft
$2328,2016-10-29 10:06,, (dublin / pleasanton / livermore),512ft
$2295,2016-10-29 10:06,2, (santa clara),1038ft
$3135,2016-10-29 10:06,3, (mountain view),1056ft
$2793,2016-10-29 10:05,2, (san mateo),941ft
$4900,2016-10-29 10:05,5, (danville / san ramon),3920ft
$2400,2016-10-29 10:05,3, (vallejo / benicia),1900ft
$4600,2016-10-29 10:05,4, (danville / san ramon),2600ft
$1660,2016-10-29 10:05,1, (concord / pleasant hill / martinez),620ft
$4200,2016-10-29 10:05,3, (palo alto),1129ft
$4655,2016-10-29 10:05,1, (dublin / pleasanton / livermore),1801ft
$3400,2016-10-29 10:04,, (Morgan Hill),1929ft
$2950,2016-10-29 10:04,3, (healdsburg / windsor),
$2465,2016-10-29 10:04,1, (san mateo),686ft
$1500,2016-10-29 10:04,, (santa clara),350ft
$3995,2016-10-29 10:04,2, (hayes valley),
$2095,2016-10-29 10:04,1, (santa clara),701ft
$2500,2016-10-29 10:03,, (alamo square / nopa),416ft
$3395,2016-10-29 10:03,2, (sunset / parkside),
$2400,2016-10-29 10:03,1, (mill valley),780ft
$2723,2016-10-29 10:03,2, (san jose south),1077ft
$2375,2016-10-29 10:02,1, (san jose downtown),710ft
$3076,2016-10-29 10:02,2, (daly city),1126ft
$1704,2016-10-29 10:02,1, (concord / pleasant hill / martinez),600ft
$6400,2016-10-29 10:02,5, (visitacion valley),2800ft
$3700,2016-10-29 10:02,3, (fairfax),
$3557,2016-10-29 10:01,2, (redwood city),1232ft
$2100,2016-10-29 10:01,2, (walnut creek),1160ft
$1000,2016-10-29 10:01,1, (menlo park),
$3598,2016-10-29 10:01,2, (san mateo),1170ft
$2048,2016-10-29 10:01,, (santa clara),433ft
$2350,2016-10-29 10:01,2, (san leandro),950ft
$3500,2016-10-29 10:01,2, (emeryville),1369ft
$2595,2016-10-29 10:01,2, (san bruno),950ft
$2382,2016-10-29 10:01,1, (petaluma),844ft
$1875,2016-10-29 10:00,1, (fremont / union city / newark),650ft
$2300,2016-10-29 10:00,1," (hercules, pinole, san pablo, el sob)",800ft
$2915,2016-10-29 10:00,2, (san mateo),975ft
$2388,2016-10-29 10:00,2, (santa clara),901ft
$1505,2016-10-29 10:00,1, (pittsburg / antioch),642ft
$6900,2016-10-29 10:00,4, (san mateo),3240ft
$2300,2016-10-29 10:00,1," (hercules, pinole, san pablo, el sob)",800ft
$7650,2016-10-29 10:00,3, (SOMA / south beach),1600ft
$2017,2016-10-29 10:00,, (oakland north / temescal),516ft
$1200,2016-10-29 10:00,, (daly city),
$3250,2016-10-29 10:00,4, (alameda),1850ft
$2250,2016-10-29 10:00,2, (santa clara),950ft
$2728,2016-10-29 10:00,1, (san mateo),660ft
$2718,2016-10-29 09:59,2, (sunnyvale),900ft
$4309,2016-10-29 09:59,3, (san jose south),2014ft
$1945,2016-10-29 09:59,1, (los gatos),
$2903,2016-10-29 09:59,2, (corte madera),
$2949,2016-10-29 09:59,1, (belmont),1200ft
$3700,2016-10-29 09:58,3, (pacifica),1370ft
$2850,2016-10-29 09:58,2, (mountain view),1000ft
$2450,2016-10-29 09:58,2, (milpitas),960ft
$2858,2016-10-29 09:58,2, (sunnyvale),912ft
$2248,2016-10-29 09:58,1, (sunnyvale),700ft
$1735,2016-10-29 09:58,3, (Richmond),1058ft
$2500,2016-10-29 09:58,2, (san rafael),
$6700,2016-10-29 09:57,3, (USF / panhandle),1875ft
$2550,2016-10-29 09:57,2, (fremont / union city / newark),1004ft
$4800,2016-10-29 09:57,3, (palo alto),1500ft
$4965,2016-10-29 09:57,3, (campbell),1233ft
$1677,2016-10-29 09:57,1, (san jose west),
$2200,2016-10-29 09:57,, (oakland rockridge / claremont),400ft
$6500,2016-10-29 09:57,3,,1536ft
$2572,2016-10-29 09:57,1, (santa clara),400ft
$2155,2016-10-29 09:57,, (burlingame),520ft
$1795,2016-10-29 09:57,1, (millbrae),450ft
$2145,2016-10-29 09:57,2, (san jose south),930ft
$1995,2016-10-29 09:56,1, (sunnyvale),715ft
$5999,2016-10-29 09:56,4, (haight ashbury),
$2072,2016-10-29 09:56,1, (campbell),600ft
$2265,2016-10-29 09:56,2, (san leandro),950ft
$2090,2016-10-29 09:56,1, (san jose west),825ft
$6500,2016-10-29 09:56,3, (mission district),
$700,2016-10-29 09:56,, (san leandro),
$4699,2016-10-29 09:56,5, (daly city),2500ft
$7800,2016-10-29 09:55,3, (los gatos),2800ft
$3086,2016-10-29 09:55,2, (foster city),870ft
$3086,2016-10-29 09:55,2, (foster city),870ft
$2922,2016-10-29 09:55,2, (Mountain View),947ft
$1000,2016-10-29 09:55,1, (fremont / union city / newark),250ft
$3300,2016-10-29 09:55,2, (albany / el cerrito),1170ft
$3595,2016-10-29 09:55,3, (emeryville),1850ft
$2054,2016-10-29 09:55,1, (santa clara),676ft
$1864,2016-10-29 09:54,2, (rohnert pk / cotati),749ft
$700,2016-10-29 09:54,, (san jose downtown),
$2815,2016-10-29 09:54,2," (hercules, pinole, san pablo, el sob)",1150ft
$3240,2016-10-29 09:54,2, (san jose south),1040ft
$5996,2016-10-29 09:54,2,,
$2388,2016-10-29 09:54,1, (foster city),820ft
$3149,2016-10-29 09:54,1, (menlo park),703ft
$2250,2016-10-29 09:54,1, (sunnyvale),720ft
$1976,2016-10-29 09:54,1, (sunnyvale),
$3250,2016-10-29 09:54,4, (oakland west),1850ft
$3400,2016-10-29 09:54,4, (dublin / pleasanton / livermore),2150ft
$2150,2016-10-29 09:54,1, (sunnyvale),733ft
$2195,2016-10-29 09:54,1, (sunnyvale),
$2405,2016-10-29 09:53,1, (san jose south),845ft
$2650,2016-10-29 09:53,2, (sunnyvale),1000ft
$2150,2016-10-29 09:53,4, (dublin / pleasanton / livermore),2384ft
$3250,2016-10-29 09:53,4, (oakland west),1850ft
$2225,2016-10-29 09:53,2, (san leandro),925ft
$3250,2016-10-29 09:53,4, (oakland west),1850ft
$3450,2016-10-29 09:53,2, (dublin / pleasanton / livermore),1212ft
$2150,2016-10-29 09:53,4, (dublin / pleasanton / livermore),2384ft
$3250,2016-10-29 09:53,4, (berkeley),1850ft
$3250,2016-10-29 09:52,4, (daly city),1850ft
$1475,2016-10-29 09:52,2, (fairfield / vacaville),
$3586,2016-10-29 09:52,2, (Sunnyvale),1145ft
$2100,2016-10-29 09:52,1, (fremont / union city / newark),710ft
$2160,2016-10-29 09:52,4, (concord),1426ft
$2950,2016-10-29 09:52,2, (dublin / pleasanton / livermore),1212ft
$2865,2016-10-29 09:52,1, (emeryville),844ft
$1995,2016-10-29 09:52,1, (sunnyvale),715ft
$1550,2016-10-29 09:51,1, (concord / pleasant hill / martinez),540ft
$2250,2016-10-29 09:51,1, (richmond / seacliff),
$1895,2016-10-29 09:51,1, (oakland lake merritt / grand),560ft
$2025,2016-10-29 09:51,1, (fremont / union city / newark),585ft
$7045,2016-10-29 09:51,2, (SOMA / south beach),1185ft
$3500,2016-10-29 09:51,3, (santa clara),1500ft
$1650,2016-10-29 09:51,, (oakland lake merritt / grand),450ft
$2830,2016-10-29 09:51,1, (foster city),743ft
$3307,2016-10-29 09:51,2, (oakland lake merritt / grand),900ft
$2700,2016-10-29 09:51,5, (brentwood / oakley),2818ft
$2035,2016-10-29 09:51,2, (lafayette / orinda / moraga),825ft
$1955,2016-10-29 09:51,1, (lafayette / orinda / moraga),750ft
$2860,2016-10-29 09:51,2, (san jose south),966ft
$2335,2016-10-29 09:51,2, (lafayette / orinda / moraga),1025ft
$2519,2016-10-29 09:50,2, (san rafael),
$2035,2016-10-29 09:50,2, (lafayette / orinda / moraga),825ft
$1750,2016-10-29 09:50,, (san jose east),534ft
$3149,2016-10-29 09:50,1, (San Francisco),650ft
$2225,2016-10-29 09:50,1, (santa clara),725ft
$2790,2016-10-29 09:50,2, (walnut creek),897ft
$3000,2016-10-29 09:50,3, (burlingame),
$1909,2016-10-29 09:50,1, (danville / san ramon),775ft
$4466,2016-10-29 09:49,2, (San Francisco),1250ft
$2425,2016-10-29 09:49,2, (hayward / castro valley),950ft
$3300,2016-10-29 09:49,3, (san jose south),1649ft
$3250,2016-10-29 09:49,2, (berkeley),775ft
$2950,2016-10-29 09:48,1, (mission district),625ft
$2288,2016-10-29 09:48,1, (foster city),650ft
$2800,2016-10-29 09:48,2, (milpitas),1012ft
$3800,2016-10-29 09:48,4, (fremont / union city / newark),2357ft
$2963,2016-10-29 09:48,1, (foster city),712ft
$2750,2016-10-29 09:48,, (nob hill),
$2700,2016-10-29 09:48,2, (oakland lake merritt / grand),900ft
$2145,2016-10-29 09:48,1, (sunnyvale),730ft
$2045,2016-10-29 09:47,1, (dublin / pleasanton / livermore),629ft
$2500,2016-10-29 09:47,2, (oakland lake merritt / grand),900ft
$2372,2016-10-29 09:47,1, (santa clara),700ft
$1763,2016-10-29 09:47,1, (petaluma),616ft
$700,2016-10-29 09:47,, (santa rosa),
$2185,2016-10-29 09:47,1, (san jose downtown),735ft
$5575,2016-10-29 09:47,2, (tiburon / belvedere),1080ft
$1863,2016-10-29 09:46,1, (dublin / pleasanton / livermore),599ft
$3115,2016-10-29 09:46,2, (san jose west),1560ft
$2875,2016-10-29 09:46,2, (walnut creek),1020ft
$1935,2016-10-29 09:46,1, (sunnyvale),
$7550,2016-10-29 09:46,3, (tiburon / belvedere),1500ft
$2628,2016-10-29 09:46,2, (santa clara),1070ft
$2947,2016-10-29 09:46,2, (foster city),986ft
$3900,2016-10-29 09:46,1, (pacific heights),
$2875,2016-10-29 09:46,2, (milpitas),1082ft
$3625,2016-10-29 09:45,1, (tiburon / belvedere),700ft
$2350,2016-10-29 09:45,2, (dublin / pleasanton / livermore),876ft
$2582,2016-10-29 09:45,, (SOMA / south beach),435ft
$2495,2016-10-29 09:45,1, (burlingame),
$2824,2016-10-29 09:45,1, (san jose south),1023ft
$2461,2016-10-29 09:45,1, (south san francisco),750ft
$2895,2016-10-29 09:45,2, (sunnyvale),1021ft
$2350,2016-10-29 09:45,2, (san jose west),900ft
$2375,2016-10-29 09:45,2, (san rafael),
$3495,2016-10-29 09:44,3, (milpitas),1259ft
$2450,2016-10-29 09:44,2, (walnut creek),1227ft
$12000,2016-10-29 09:44,5, (redwood city),4960ft
$2301,2016-10-29 09:44,1, (dublin / pleasanton / livermore),796ft
$2067,2016-10-29 09:44,1, (san jose south),712ft
$1875,2016-10-29 09:44,1, (santa rosa),
$2900,2016-10-29 09:44,2, (palo alto),700ft
$3195,2016-10-29 09:43,2, (palo alto),875ft
$2695,2016-10-29 09:43,2, (palo alto),820ft
$1250,2016-10-29 09:43,1, (sunset / parkside),
$1862,2016-10-29 09:43,1, (fremont / union city / newark),565ft
$3100,2016-10-29 09:43,2, (cupertino),1360ft
$990,2016-10-29 09:43,1, (tiburon / belvedere),
$2645,2016-10-29 09:43,2, (milpitas),935ft
$2495,2016-10-29 09:43,1, (cupertino),769ft
$2745,2016-10-29 09:43,2, (novato),922ft
$2650,2016-10-29 09:43,2, (dublin / pleasanton / livermore),1386ft
$1515,2016-10-29 09:42,1, (fairfield / vacaville),629ft
$3295,2016-10-29 09:42,2, (palo alto),1025ft
$2400,2016-10-29 09:42,2, (fremont / union city / newark),900ft
$4499,2016-10-29 09:42,2, (haight ashbury),
$2045,2016-10-29 09:42,1, (sunnyvale),700ft
$3088,2016-10-29 09:42,2, (foster city),1020ft
$2395,2016-10-29 09:42,1, (palo alto),555ft
$2649,2016-10-29 09:42,2, (san jose south),1016ft
$2195,2016-10-29 09:42,1, (palo alto),460ft
$3295,2016-10-29 09:42,1, (palo alto),830ft
$1963,2016-10-29 09:42,2, (santa clara),
$2580,2016-10-29 09:42,2, (san jose west),1025ft
$3098,2016-10-29 09:41,2, (foster city),
$1995,2016-10-29 09:41,1, (palo alto),725ft
$2032,2016-10-29 09:41,1, (milpitas),716ft
$1895,2016-10-29 09:41,, (palo alto),310ft
$2095,2016-10-29 09:41,1, (palo alto),415ft
$2550,2016-10-29 09:41,2, (sunnyvale),900ft
$1995,2016-10-29 09:41,1, (menlo park),540ft
$2495,2016-10-29 09:41,1, (palo alto),720ft
$4400,2016-10-29 09:41,5, (San Jose),2500ft
$2195,2016-10-29 09:41,1, (palo alto),550ft
$3900,2016-10-29 09:41,2, (lower pac hts),950ft
$1795,2016-10-29 09:41,1, (san jose south),632ft
$3200,2016-10-29 09:41,1, (bernal heights),
$4300,2016-10-29 09:41,3, (berkeley north / hills),1400ft
$4499,2016-10-29 09:41,1,,
$2095,2016-10-29 09:41,, (sunnyvale),750ft
$2307,2016-10-29 09:41,1, (san jose west),761ft
$2648,2016-10-29 09:40,2, (san jose south),1028ft
$2295,2016-10-29 09:40,1, (palo alto),650ft
$2277,2016-10-29 09:40,1, (san jose downtown),761ft
$3550,2016-10-29 09:40,1, (hayes valley),680ft
$2295,2016-10-29 09:40,1, (palo alto),600ft
$1200,2016-10-29 09:40,1, (campbell),
$2815,2016-10-29 09:40,2, (cupertino),1062ft
$2095,2016-10-29 09:40,1, (mountain view),650ft
$2345,2016-10-29 09:40,1, (palo alto),600ft
$3300,2016-10-29 09:40,2, (bernal heights),
$2095,2016-10-29 09:40,1, (palo alto),440ft
$6099,2016-10-29 09:40,2,,
$2989,2016-10-29 09:40,2, (santa cruz),1035ft
$3600,2016-10-29 09:40,3, (sunnyvale),1650ft
$2295,2016-10-29 09:39,1, (palo alto),750ft
$2055,2016-10-29 09:39,1, (santa clara),700ft
$1000,2016-10-29 09:39,, (marina / cow hollow),
$2250,2016-10-29 09:39,2, (napa county),1136ft
$2850,2016-10-29 09:39,2, (rohnert pk / cotati),1551ft
$3400,2016-10-29 09:39,, (Morgan Hill),1929ft
$3000,2016-10-29 09:39,2, (cupertino),850ft
$2628,2016-10-29 09:39,1, (redwood city),750ft
$2200,2016-10-29 09:39,1, (santa clara),725ft
$2972,2016-10-29 09:39,2, (santa cruz),1016ft
$2600,2016-10-29 09:38,1, (richmond / seacliff),
$1645,2016-10-29 09:38,1, (albany / el cerrito),
$3698,2016-10-29 09:38,3, (santa clara),1345ft
$2972,2016-10-29 09:38,2, (santa cruz),1016ft
$2749,2016-10-29 09:38,2, (Campbell),982ft
$2000,2016-10-29 09:38,, (napa county),
$3695,2016-10-29 09:38,3, (pacifica),1370ft
$2670,2016-10-29 09:37,2, (san jose downtown),1051ft
$1,2016-10-29 09:37,2, (fremont / union city / newark),
$2015,2016-10-29 09:37,2, (concord / pleasant hill / martinez),855ft
$2300,2016-10-29 09:37,2, (sunnyvale),
$3775,2016-10-29 09:37,2, (dublin / pleasanton / livermore),1422ft
$4100,2016-10-29 09:36,2, (pacific heights),1000ft
$2075,2016-10-29 09:36,1, (dublin / pleasanton / livermore),748ft
$4125,2016-10-29 09:36,2, (Downtown Los Gatos),1052ft
$2795,2016-10-29 09:36,2, (burlingame),
$1954,2016-10-29 09:36,1, (san jose south),701ft
$3195,2016-10-29 09:36,3, (mountain view),
$2032,2016-10-29 09:36,2, (concord / pleasant hill / martinez),925ft
$2320,2016-10-29 09:36,1, (los altos),769ft
$1796,2016-10-29 09:36,, (san jose downtown),665ft
$1995,2016-10-29 09:36,3," (hercules, pinole, san pablo, el sob)",800ft
$2475,2016-10-29 09:35,2, (dublin / pleasanton / livermore),988ft
$2017,2016-10-29 09:35,1, (danville / san ramon),465ft
$2300,2016-10-29 09:35,3," (hercules, pinole, san pablo, el sob)",1200ft
$2300,2016-10-29 09:35,3," (hercules, pinole, san pablo, el sob)",1200ft
$3450,2016-10-29 09:35,1, (pacific heights),
$3390,2016-10-29 09:35,2, (oakland downtown),1216ft
$1775,2016-10-29 09:35,, (san rafael),
$3025,2016-10-29 09:35,2, (san jose south),1030ft
$1875,2016-10-29 09:34,1, (oakland piedmont / montclair),700ft
$3750,2016-10-29 09:34,2, (larkspur),1100ft
$1995,2016-10-29 09:34,1, (fremont / union city / newark),585ft
$2375,2016-10-29 09:34,1, (san jose south),957ft
$3155,2016-10-29 09:34,2, (san jose north),1223ft
